Elmo txt chart ver 2.0

[File Properties]
Creation Time,2026-04-14 05:32:28
Last Updated,2026-04-14 05:32:28
Resolution,0.001
Sampling Time,0.001
Recording Time,5.001
Trigger Location Index,0

[Chart Properties]
No.,Name,X Linear,Dimension,Min X Scale,Max X Scale,Min Y Scale,Max Y Scale
1,Chart #1,True,1D,1.07659902693723,1.37682449270203,-564358.680457612,8690444.52773893

[Chart Data]
Display No.,X No.,Y No.,Z No.,X Unit,Y Unit,Color,Style,Width,Hex Display,X Hex Display,Z Hex Display,Zero Scale
1,1,2,0,sec,N/A,ff0000ff,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,3,0,sec,N/A,ff007f00,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,4,0,sec,N/A,ffff0000,Solid,TwoPoint,Dec,Dec,Dec,False

[Signal Names]
1,Time (sec),False
2,a01.Position Command (0x607A) [cnt],False
3,a01.Actual Position (0x6064) [cnt],False
4,a01.Target position [cnt],False

[Signals Data Group 1]
1,2,3,4,
3.361,1180519,1412048,1180519.37901427,
3.362,1133182,1364394,1133181.69801954,
3.363,1086263,1316793,1086263.40902539,
3.364,1039813,1269062,1039813.4420318,
3.365,993881,1221378,993880.727038792,
3.366,948514,1173818,948514.194046354,
3.367,903763,1125775,903762.773054487,
3.368,859675,1078216,859675.394063192,
3.369,816301,1030888,816300.987072471,
3.37,773688,983658,773688.48208232,
3.371,731887,937013,731886.809092742,
3.372,690945,890937,690944.898103737,
3.373,650912,845638,650911.679115304,
3.374,611836,800987,611836.082127443,
3.375,573767,756791,573767.037140153,
3.376,536753,713347,536753.474153437,
3.377,500844,670095,500844.323167292,
3.378,466089,627466,466088.51418172,
3.379,432535,586212,432534.97719672,
3.38,400233,545563,400232.642212292,
3.381,369230,505804,369230.439228437,
3.382,339577,467574,339577.298245153,
3.383,311322,430460,311322.149262442,
3.384,284514,394946,284513.922280303,
3.385,259202,360929,259201.547298736,
3.386,235420,328469,235420.086898127,
3.387,213140,297171,213139.627713547,
3.388,192311,267741,192311.242124375,
3.389,172886,240339,172886.000130611,
3.39,154815,214679,154814.971732253,
3.391,138049,191228,138049.226929304,
3.392,122540,169703,122539.835721762,
3.393,108238,150107,108237.868109628,
3.394,95094,132773,95094.3940929007,
3.395,83060,117505,83060.4836715814,
3.396,72087,104455,72087.2068456691,
3.397,62126,92985,62125.633615165,
3.398,53127,83581,53126.8339800676,
3.399,45042,75875,45041.8779403782,
3.4,37822,69622,37821.8354960959,
3.401,31418,64380,31417.7766472213,
3.402,25781,60278,25780.7713937545,
3.403,20862,57029,20861.889735695,
3.404,16612,54384,16612.201673043,
3.405,12983,51714,12982.7772057988,
3.406,9925,49152,9924.68633396178,
3.407,7389,46992,7388.99905753229,
3.408,5327,45342,5326.78537651058,
3.409,3689,44220,3689.11529089604,
3.41,2427,43368,2427.05880068894,
3.411,1492,42882,1491.68590588961,
3.412,834,42599,834.066606497392,
3.413,405,42690,405.270902512595,
3.414,156,42960,156.368793935515,
3.415,38,43077,38.4302807655185,
3.416,3,43055,2.52536300383508,
3.417,0,42924,0,
3.418,0,42930,0,
3.419,0,42617,0,
3.42,0,42143,0,
3.421,0,41524,0,
3.422,0,40484,0,
3.423,0,39223,0,
3.424,0,37813,0,
3.425,0,36474,0,
3.426,0,35213,0,
3.427,0,34144,0,
3.428,0,33140,0,
3.429,0,32645,0,
3.43,0,32493,0,
3.431,0,32331,0,
3.432,0,31947,0,
3.433,0,31513,0,
3.434,0,31043,0,
3.435,0,30563,0,
3.436,0,30025,0,
3.437,0,29023,0,
3.438,0,27571,0,
3.439,0,25642,0,
3.44,0,23430,0,
3.441,0,21296,0,
3.442,0,18879,0,
3.443,0,16301,0,
3.444,0,13517,0,
3.445,0,10920,0,
3.446,0,9056,0,
3.447,0,7687,0,
3.448,0,6870,0,
3.449,0,6379,0,
3.45,0,6022,0,
3.451,0,5887,0,
3.452,0,5799,0,
3.453,0,5785,0,
3.454,0,5709,0,
3.455,0,5398,0,
3.456,0,4856,0,
3.457,0,4368,0,
3.458,0,3923,0,
3.459,0,3587,0,
3.46,0,3058,0,
3.461,0,2782,0,
3.462,0,2867,0,
3.463,0,3150,0,
3.464,0,3448,0,
3.465,0,3523,0,
3.466,0,3360,0,
3.467,0,2958,0,
3.468,0,2771,0,
3.469,0,2740,0,
3.47,0,2661,0,
3.471,0,2465,0,
3.472,0,1887,0,
3.473,0,1119,0,
3.474,0,201,0,
3.475,0,-570,0,
3.476,0,-1026,0,
3.477,8,-1219,8.155,
3.478,65,-1184,65.24,
3.479,220,-1005,220.185,
3.48,522,-550,521.92,
3.481,1019,-243,1019.375,
3.482,1761,-161,1761.48,
3.483,2797,-212,2797.165,
3.484,4175,-292,4175.36,
3.485,5945,-229,5944.995,
3.486,8155,-208,8155,
3.487,10854,-427,10854.305,
3.488,14092,-656,14091.84,
3.489,17917,-740,17916.535,
3.49,22377,-692,22377.32,
3.491,27523,-496,27523.125,
3.492,33403,-303,33402.88,
3.493,40066,38,40065.515,
3.494,47560,518,47559.96,
3.495,55935,1726,55935.145,
3.496,65240,3941,65240,
3.497,75523,6801,75523.455,
3.498,86834,10496,86834.44,
3.499,99222,14795,99221.885,
3.5,112735,20120,112734.72,
3.501,127422,26557,127421.875,
3.502,143332,34208,143332.28,
3.503,160515,42780,160514.865,
3.504,179019,52495,179018.56,
3.505,198892,63341,198892.295,
3.506,220185,75136,220185,
3.507,242946,88312,242945.605,
3.508,267222,102951,267222.172363737,
3.509,293024,119031,293023.734233077,
3.51,320305,137203,320305.321698397,
3.511,349018,157459,349018.004759697,
3.512,379113,179529,379112.853416976,
3.513,410541,203859,410540.937670235,
3.514,443253,230810,443253.327519474,
3.515,477201,260228,477201.092964692,
3.516,512335,292133,512335.304005891,
3.517,548607,325982,548607.030643069,
3.518,585967,361398,585967.342876226,
3.519,624367,398383,624367.310705364,
3.52,663758,437120,663758.004130481,
3.521,704090,477264,704090.493151577,
3.522,745316,518952,745315.847768654,
3.523,787385,562417,787385.13798171,
3.524,830249,606864,830249.433790746,
3.525,873860,651999,873859.805195761,
3.526,918167,698590,918167.322196756,
3.527,963123,745519,963123.054793731,
3.528,1008678,792588,1008678.07298669,
3.529,1054783,840031,1054783.44677562,
3.53,1101390,887496,1101390.24616053,
3.531,1148450,934881,1148449.54114143,
3.532,1195912,982413,1195912.4017183,
3.533,1243730,1030534,1243729.89789115,
3.534,1291853,1079228,1291853.09965999,
3.535,1340233,1128407,1340233.0770248,
3.536,1388821,1177913,1388820.89998559,
3.537,1437568,1227691,1437567.63854236,
3.538,1486424,1277897,1486424.36269512,
3.539,1535342,1328063,1535342.14244385,
3.54,1584276,1378246,1584275.51833361,
3.541,1633209,1428342,1633209.01833361,
3.542,1682143,1478505,1682142.51833361,
3.543,1731076,1528649,1731076.01833361,
3.544,1780010,1579117,1780009.51833361,
3.545,1828943,1629004,1828943.01833361,
3.546,1877877,1679192,1877876.51833361,
3.547,1926810,1729378,1926810.01833361,
3.548,1975744,1779309,1975743.51833361,
3.549,2024677,1828966,2024677.01833361,
3.55,2073611,1878307,2073610.51833361,
3.551,2122544,1927370,2122544.01833361,
3.552,2171478,1976457,2171477.51833361,
3.553,2220411,2025208,2220411.01833361,
3.554,2269345,2073217,2269344.51833361,
3.555,2318278,2120537,2318278.01833361,
3.556,2367212,2167415,2367211.51833361,
3.557,2416145,2213886,2416145.01833361,
3.558,2465079,2259938,2465078.51833361,
3.559,2514012,2305539,2514012.01833361,
3.56,2562946,2350851,2562945.51833361,
3.561,2611879,2396061,2611879.01833361,
3.562,2660813,2441329,2660812.51833361,
3.563,2709746,2486027,2709746.01833361,
3.564,2758680,2530237,2758679.51833361,
3.565,2807613,2574150,2807613.01833361,
3.566,2856547,2618339,2856546.51833361,
3.567,2905480,2663254,2905480.01833361,
3.568,2954414,2708668,2954413.51833361,
3.569,3003347,2755255,3003347.01833361,
3.57,3052281,2802533,3052280.51833361,
3.571,3101214,2850212,3101214.01833361,
3.572,3150148,2898750,3150147.51833361,
3.573,3199081,2947842,3199081.01833361,
3.574,3248015,2997600,3248014.51833361,
3.575,3296948,3047974,3296948.01833361,
3.576,3345882,3098325,3345881.51833361,
3.577,3394815,3148478,3394815.01833361,
3.578,3443749,3199067,3443748.51833361,
3.579,3492682,3250179,3492682.01833361,
3.58,3541616,3301740,3541615.51833361,
3.581,3590549,3354011,3590549.01833361,
3.582,3639483,3406326,3639482.51833361,
3.583,3688416,3458694,3688416.01833361,
3.584,3737350,3510559,3737349.51833361,
3.585,3786283,3562297,3786283.01833361,
3.586,3835217,3613547,3835216.51833361,
3.587,3884150,3664417,3884150.01833361,
3.588,3933084,3714594,3933083.51833361,
3.589,3982017,3764658,3982017.01833361,
3.59,4030951,3814044,4030950.51833361,
3.591,4079884,3863248,4079884.01833361,
3.592,4128818,3912065,4128817.51833361,
3.593,4177751,3960434,4177751.01833361,
3.594,4226685,4008389,4226684.51833361,
3.595,4275618,4056083,4275618.01833361,
3.596,4324552,4103067,4324551.51833361,
3.597,4373485,4149503,4373485.01833361,
3.598,4422419,4195456,4422418.51833361,
3.599,4471352,4241567,4471352.01833361,
3.6,4520286,4287684,4520285.51833361,
3.601,4569219,4333915,4569219.01833361,
3.602,4618153,4380432,4618152.51833361,
3.603,4667086,4427361,4667086.01833361,
3.604,4716020,4474754,4716019.51833361,
3.605,4764953,4523046,4764953.01833361,
3.606,4813887,4571526,4813886.51833361,
3.607,4862820,4620462,4862820.01833361,
3.608,4911754,4669861,4911753.51833361,
3.609,4960687,4719571,4960687.01833361,
3.61,5009621,4769365,5009620.51833361,
3.611,5058554,4819196,5058554.01833361,
3.612,5107488,4869030,5107487.51833361,
3.613,5156421,4919423,5156421.01833361,
3.614,5205355,4969929,5205354.51833361,
3.615,5254288,5020779,5254288.01833361,
3.616,5303222,5071799,5303221.51833361,
3.617,5352155,5122655,5352155.01833361,
3.618,5401089,5173384,5401088.51833361,
3.619,5450022,5223864,5450022.01833361,
3.62,5498956,5274021,5498955.51833361,
3.621,5547889,5323105,5547889.01833361,
3.622,5596823,5371673,5596822.51833361,
3.623,5645756,5420247,5645756.01833361,
3.624,5694690,5468687,5694689.51833361,
3.625,5743623,5517043,5743623.01833361,
3.626,5792557,5565242,5792556.51833361,
3.627,5841490,5612976,5841490.01833361,
3.628,5890424,5660591,5890423.51833361,
3.629,5939357,5707618,5939357.01833361,
3.63,5988291,5754709,5988290.51833361,
3.631,6037224,5801532,6037224.01833361,
3.632,6086158,5847996,6086157.51833361,
3.633,6135091,5894545,6135091.01833361,
3.634,6184025,5940951,6184024.51833361,
3.635,6232958,5987627,6232958.01833361,
3.636,6281892,6034630,6281891.51833361,
3.637,6330825,6081870,6330825.01833361,
3.638,6379759,6129691,6379758.51833361,
3.639,6428692,6178423,6428692.01833361,
3.64,6477626,6227444,6477625.51833361,
3.641,6526559,6277018,6526559.01833361,
3.642,6575493,6327066,6575492.51833361,
3.643,6624426,6377885,6624426.01833361,
3.644,6673360,6428698,6673359.51833361,
3.645,6722293,6479603,6722293.01833361,
3.646,6771227,6531186,6771226.51833361,
3.647,6820160,6583186,6820160.01833361,
3.648,6869092,6635225,6869091.99800661,
3.649,6917995,6687272,6917995.38300535,
3.65,6966822,6739049,6966821.88600351,
3.651,7015523,6790485,7015522.5770011,
3.652,7064049,6841703,7064048.52599811,
3.653,7112351,6892559,7112350.80299456,
3.654,7160380,6942780,7160380.47799043,
3.655,7208089,6991964,7208088.62098573,
3.656,7255426,7040397,7255426.30198046,
3.657,7302345,7088102,7302344.59097461,
3.658,7348795,7135520,7348794.5579682,
3.659,7394727,7181938,7394727.27296121,
3.66,7440094,7228422,7440093.80595365,
3.661,7484845,7274781,7484845.22694551,
3.662,7528933,7320307,7528932.60593681,
3.663,7572307,7365787,7572307.01292753,
3.664,7614920,7409870,7614919.51791768,
3.665,7656721,7453874,7656721.19090726,
3.666,7697663,7497158,7697663.10189626,
3.667,7737696,7539971,7737696.3208847,
3.668,7776772,7583133,7776771.91787256,
3.669,7814841,7626259,7814840.96285985,
3.67,7851855,7668194,7851854.52584656,
3.671,7887764,7709991,7887763.67683271,
3.672,7922519,7751515,7922519.48581828,
3.673,7956073,7792453,7956073.02280328,
3.674,7988375,7832806,7988375.35778771,
3.675,8019378,7872425,8019377.56077156,
3.676,8049031,7910869,8049030.70175485,
3.677,8077286,7948262,8077285.85073756,
3.678,8104094,7984052,8104094.0777197,
3.679,8129406,8018426,8129406.45270126,
3.68,8153188,8051083,8153187.91310187,
3.681,8175468,8082214,8175468.37228645,
3.682,8196297,8111786,8196296.75787562,
3.683,8215722,8139776,8215721.99986939,
3.684,8233793,8166231,8233793.02826775,
3.685,8250559,8190748,8250558.77307069,
3.686,8266068,8213538,8266068.16427824,
3.687,8280370,8234640,8280370.13189037,
3.688,8293514,8253797,8293513.6059071,
3.689,8305548,8270643,8305547.51632842,
3.69,8316521,8285437,8316520.79315433,
3.691,8326482,8298132,8326482.36638483,
3.692,8335481,8309211,8335481.16601993,
3.693,8343566,8318711,8343566.12205962,
3.694,8350786,8326926,8350786.1645039,
3.695,8357190,8333831,8357190.22335278,
3.696,8362827,8339800,8362827.22860624,
3.697,8367746,8344961,8367746.1102643,
3.698,8371996,8349372,8371995.79832696,
3.699,8375625,8352990,8375625.2227942,
3.7,8378683,8356075,8378683.31366604,
3.701,8381219,8358552,8381219.00094247,
3.702,8383281,8360319,8383281.21462349,
3.703,8384919,8361210,8384918.8847091,
3.704,8386181,8361219,8386180.94119931,
3.705,8387116,8360681,8387116.31409411,
3.706,8387774,8359790,8387773.9333935,
3.707,8388203,8358809,8388202.72909749,
3.708,8388452,8358035,8388451.63120606,
3.709,8388570,8357625,8388569.56971923,
3.71,8388605,8357417,8388605.474637,
3.711,8388608,8357012,8388608,
3.712,8388608,8356755,8388608,
3.713,8388608,8356921,8388608,
3.714,8388608,8357456,8388608,
3.715,8388608,8358289,8388608,
3.716,8388608,8358957,8388608,
3.717,8388608,8359219,8388608,
3.718,8388608,8359411,8388608,
3.719,8388608,8359497,8388608,
3.72,8388608,8359416,8388608,
3.721,8388608,8359248,8388608,
3.722,8388608,8359109,8388608,
3.723,8388608,8359236,8388608,
3.724,8388608,8359465,8388608,
3.725,8388608,8359603,8388608,
3.726,8388608,8359662,8388608,
3.727,8388608,8359998,8388608,
3.728,8388608,8360528,8388608,
3.729,8388608,8361104,8388608,
3.73,8388608,8361986,8388608,
3.731,8388608,8363284,8388608,
3.732,8388608,8365145,8388608,
3.733,8388608,8367112,8388608,
3.734,8388608,8368916,8388608,
3.735,8388608,8370588,8388608,
3.736,8388608,8372021,8388608,
3.737,8388608,8373083,8388608,
3.738,8388608,8373769,8388608,
3.739,8388608,8373987,8388608,
3.74,8388608,8373844,8388608,
3.741,8388608,8373815,8388608,
3.742,8388608,8373885,8388608,
3.743,8388608,8374013,8388608,
3.744,8388608,8374271,8388608,
3.745,8388608,8374977,8388608,
3.746,8388608,8375985,8388608,
3.747,8388608,8377130,8388608,
3.748,8388608,8378711,8388608,
3.749,8388608,8380340,8388608,
3.75,8388608,8381884,8388608,
3.751,8388608,8383313,8388608,
3.752,8388608,8384451,8388608,
3.753,8388608,8385264,8388608,
3.754,8388608,8385963,8388608,
3.755,8388608,8386211,8388608,
3.756,8388608,8385913,8388608,
3.757,8388608,8385586,8388608,
3.758,8388608,8385442,8388608,
3.759,8388608,8385345,8388608,
3.76,8388608,8385285,8388608,
3.761,8388608,8385344,8388608,
3.762,8388608,8385545,8388608,
3.763,8388608,8386075,8388608,
3.764,8388608,8386662,8388608,
3.765,8388608,8387036,8388608,
3.766,8388608,8387266,8388608,
3.767,8388608,8387466,8388608,
3.768,8388608,8387505,8388608,
3.769,8388600,8387506,8388599.845,
3.77,8388543,8387544,8388542.76,
3.771,8388388,8387339,8388387.815,
3.772,8388086,8386675,8388086.08,
3.773,8387589,8385952,8387588.625,
3.774,8386847,8385451,8386846.52,
3.775,8385811,8385392,8385810.835,
3.776,8384433,8385637,8384432.64,
3.777,8382663,8385934,8382663.005,
3.778,8380453,8386234,8380453,
3.779,8377754,8386614,8377753.695,
3.78,8374516,8387189,8374516.16,
3.781,8370691,8387715,8370691.465,
3.782,8366231,8388121,8366230.68,
3.783,8361085,8388267,8361084.875,
3.784,8355205,8387946,8355205.12,
3.785,8348542,8387021,8348542.485,
3.786,8341048,8385831,8341048.04,
3.787,8332673,8384258,8332672.855,
3.788,8323368,8382015,8323368,
3.789,8313085,8379001,8313084.545,
3.79,8301774,8375311,8301773.56,
3.791,8289386,8370585,8289386.115,
3.792,8275873,8365167,8275873.28,
3.793,8261186,8358859,8261186.125,
3.794,8245276,8351701,8245275.72,
3.795,8228093,8343754,8228093.135,
3.796,8209589,8334869,8209589.44,
3.797,8189716,8324967,8189715.705,
3.798,8168423,8313953,8168423,
3.799,8145662,8301348,8145662.395,
3.8,8121386,8286905,8121385.82763626,
3.801,8095584,8270772,8095584.26576692,
3.802,8068303,8252540,8068302.6783016,
3.803,8039590,8232265,8039589.9952403,
3.804,8009495,8209804,8009495.14658302,
3.805,7978067,8185007,7978067.06232976,
3.806,7945355,8157890,7945354.67248052,
3.807,7911407,8128439,7911406.90703531,
3.808,7876273,8096544,7876272.69599411,
3.809,7840001,8063191,7840000.96935693,
3.81,7802641,8027746,7802640.65712377,
3.811,7764241,7990291,7764240.68929463,
3.812,7724850,7951154,7724849.99586952,
3.813,7684518,7909801,7684517.50684842,
3.814,7643292,7866947,7643292.15223134,
3.815,7601223,7823021,7601222.86201829,
3.816,7558359,7777418,7558358.56620925,
3.817,7514748,7731108,7514748.19480424,
3.818,7470441,7683639,7470440.67780324,
3.819,7425485,7635303,7425484.94520627,
3.82,7379930,7586611,7379929.92701331,
3.821,7333825,7537698,7333824.55322438,
3.822,7287218,7488954,7287217.75383946,
3.823,7240158,7440248,7240158.45885857,
3.824,7192696,7391201,7192695.5982817,
3.825,7144878,7342159,7144878.10210884,
3.826,7096755,7292970,7096754.90034001,
3.827,7048375,7243543,7048374.9229752,
3.828,6999787,7193998,6999787.10001441,
3.829,6951040,7144253,6951040.36145763,
3.83,6902184,7094372,6902183.63730488,
3.831,6853266,7044695,6853265.85755615,
3.832,6804332,6995388,6804332.48166639,
3.833,6755399,6946373,6755398.98166639,
3.834,6706465,6897774,6706465.48166639,
3.835,6657532,6849229,6657531.98166639,
3.836,6608598,6801125,6608598.48166639,
3.837,6559665,6752690,6559664.98166639,
3.838,6510731,6704369,6510731.48166639,
3.839,6461798,6656152,6461797.98166639,
3.84,6412864,6608188,6412864.48166639,
3.841,6363931,6560320,6363930.98166639,
3.842,6314997,6513166,6314997.48166639,
3.843,6266064,6466233,6266063.98166639,
3.844,6217130,6419612,6217130.48166639,
3.845,6168197,6373301,6168196.98166639,
3.846,6119263,6327132,6119263.48166639,
3.847,6070330,6281386,6070329.98166639,
3.848,6021396,6236059,6021396.48166639,
3.849,5972463,6191030,5972462.98166639,
3.85,5923529,6145894,5923529.48166639,
3.851,5874596,6100889,5874595.98166639,
3.852,5825662,6055388,5825662.48166639,
3.853,5776729,6009166,5776728.98166639,
3.854,5727795,5962650,5727795.48166639,
3.855,5678862,5915645,5678861.98166639,
3.856,5629928,5868332,5629928.48166639,
3.857,5580995,5821202,5580994.98166639,
3.858,5532061,5773594,5532061.48166639,
3.859,5483128,5725373,5483127.98166639,
3.86,5434194,5676672,5434194.48166639,
3.861,5385261,5627382,5385260.98166639,
3.862,5336327,5577254,5336327.48166639,
3.863,5287394,5526486,5287393.98166639,
3.864,5238460,5475645,5238460.48166639,
3.865,5189527,5424628,5189526.98166639,
3.866,5140593,5374116,5140593.48166639,
3.867,5091660,5323655,5091659.98166639,
3.868,5042726,5273504,5042726.48166639,
3.869,4993793,5223829,4993792.98166639,
3.87,4944859,5174109,4944859.48166639,
3.871,4895926,5123977,4895925.98166639,
3.872,4846992,5073570,4846992.48166639,
3.873,4798059,5023158,4798058.98166639,
3.874,4749125,4973245,4749125.48166639,
3.875,4700192,4923339,4700191.98166639,
3.876,4651258,4873882,4651258.48166639,
3.877,4602325,4824658,4602324.98166639,
3.878,4553391,4775564,4553391.48166639,
3.879,4504458,4726889,4504457.98166639,
3.88,4455524,4678496,4455524.48166639,
3.881,4406591,4630594,4406590.98166639,
3.882,4357657,4582335,4357657.48166639,
3.883,4308724,4534249,4308723.98166639,
3.884,4259790,4486263,4259790.48166639,
3.885,4210857,4438311,4210856.98166639,
3.886,4161923,4390432,4161923.48166639,
3.887,4112990,4342311,4112989.98166639,
3.888,4064056,4294475,4064056.48166639,
3.889,4015123,4246238,4015122.98166639,
3.89,3966189,4198141,3966189.48166639,
3.891,3917256,4149936,3917255.98166639,
3.892,3868322,4101962,3868322.48166639,
3.893,3819389,4053613,3819388.98166639,
3.894,3770455,4005593,3770455.48166639,
3.895,3721522,3957237,3721521.98166639,
3.896,3672588,3908858,3672588.48166639,
3.897,3623655,3860492,3623654.98166639,
3.898,3574721,3811807,3574721.48166639,
3.899,3525788,3763360,3525787.98166639,
3.9,3476854,3714839,3476854.48166639,
3.901,3427921,3666154,3427920.98166639,
3.902,3378987,3617807,3378987.48166639,
3.903,3330054,3569579,3330053.98166639,
3.904,3281120,3521085,3281120.48166639,
3.905,3232187,3472506,3232186.98166639,
3.906,3183253,3423145,3183253.48166639,
3.907,3134320,3373400,3134319.98166639,
3.908,3085386,3323508,3085386.48166639,
3.909,3036453,3273947,3036452.98166639,
3.91,2987519,3224188,2987519.48166639,
3.911,2938586,3174527,2938585.98166639,
3.912,2889652,3125233,2889652.48166639,
3.913,2840719,3076274,2840718.98166639,
3.914,2791785,3027610,2791785.48166639,
3.915,2742852,2979082,2742851.98166639,
3.916,2693918,2930614,2693918.48166639,
3.917,2644985,2882090,2644984.98166639,
3.918,2596051,2833687,2596051.48166639,
3.919,2547118,2785044,2547117.98166639,
3.92,2498184,2736584,2498184.48166639,
3.921,2449251,2688124,2449250.98166639,
3.922,2400317,2639866,2400317.48166639,
3.923,2351384,2591842,2351383.98166639,
3.924,2302450,2543634,2302450.48166639,
3.925,2253517,2495117,2253516.98166639,
3.926,2204583,2446541,2204583.48166639,
3.927,2155650,2397281,2155649.98166639,
3.928,2106716,2347351,2106716.48166639,
3.929,2057783,2297154,2057782.98166639,
3.93,2008849,2246831,2008849.48166639,
3.931,1959916,2196566,1959915.98166639,
3.932,1910982,2146438,1910982.48166639,
3.933,1862049,2096398,1862048.98166639,
3.934,1813115,2046525,1813115.48166639,
3.935,1764182,1996816,1764181.98166639,
3.936,1715248,1947116,1715248.48166639,
3.937,1666315,1897420,1666314.98166639,
3.938,1617381,1847616,1617381.48166639,
3.939,1568448,1797860,1568447.98166639,
3.94,1519516,1748409,1519516.00199339,
3.941,1470613,1699089,1470612.61699465,
3.942,1421786,1650023,1421786.11399649,
3.943,1373085,1600991,1373085.4229989,
3.944,1324559,1552377,1324559.47400189,
3.945,1276257,1504103,1276257.19700544,
3.946,1228228,1456299,1228227.52200957,
3.947,1180519,1408694,1180519.37901427,
3.948,1133182,1361179,1133181.69801954,
3.949,1086263,1313870,1086263.40902539,
3.95,1039813,1266524,1039813.4420318,
3.951,993881,1219077,993880.727038792,
3.952,948514,1171813,948514.194046354,
3.953,903763,1124650,903762.773054487,
3.954,859675,1077822,859675.394063192,
3.955,816301,1031344,816300.987072471,
3.956,773688,985236,773688.48208232,
3.957,731887,939269,731886.809092742,
3.958,690945,893380,690944.898103737,
3.959,650912,848147,650911.679115304,
3.96,611836,803459,611836.082127443,
3.961,573767,759337,573767.037140153,
3.962,536753,715505,536753.474153437,
3.963,500844,672294,500844.323167292,
3.964,466089,629065,466088.51418172,
3.965,432535,586518,432534.97719672,
3.966,400233,545237,400232.642212292,
3.967,369230,505409,369230.439228437,
3.968,339577,467070,339577.298245153,
3.969,311322,429927,311322.149262442,
3.97,284514,394646,284513.922280303,
3.971,259202,360862,259201.547298736,
3.972,235420,328567,235420.086898127,
3.973,213140,298021,213139.627713547,
3.974,192311,268995,192311.242124375,
3.975,172886,242239,172886.000130611,
3.976,154815,217728,154814.971732253,
3.977,138049,194879,138049.226929304,
3.978,122540,174198,122539.835721762,
3.979,108238,155463,108237.868109628,
3.98,95094,138988,95094.3940929007,
3.981,83060,124617,83060.4836715814,
3.982,72087,112341,72087.2068456691,
3.983,62126,101557,62125.633615165,
3.984,53127,91780,53126.8339800676,
3.985,45042,83069,45041.8779403782,
3.986,37822,75328,37821.8354960959,
3.987,31418,68477,31417.7766472213,
3.988,25781,62223,25780.7713937545,
3.989,20862,56622,20861.889735695,
3.99,16612,51684,16612.201673043,
3.991,12983,47438,12982.7772057988,
3.992,9925,44094,9924.68633396178,
3.993,7389,41449,7388.99905753229,
3.994,5327,39337,5326.78537651058,
3.995,3689,37686,3689.11529089604,
3.996,2427,36688,2427.05880068894,
3.997,1492,36537,1491.68590588961,
3.998,834,36802,834.066606497392,
3.999,405,37151,405.270902512595,
4,156,37295,156.368793935515,
4.001,38,37280,38.4302807655185,
4.002,3,37183,2.52536300383508,
4.003,0,37030,0,
4.004,0,36949,0,
4.005,0,36457,0,
4.006,0,35624,0,
4.007,0,34597,0,
4.008,0,33414,0,
4.009,0,32335,0,
4.01,0,31328,0,
4.011,0,30289,0,
4.012,0,29547,0,
4.013,0,29074,0,
4.014,0,29014,0,
4.015,0,29146,0,
4.016,0,29075,0,
4.017,0,28849,0,
4.018,0,28597,0,
4.019,0,28129,0,
4.02,0,27291,0,
4.021,0,26424,0,
4.022,0,25016,0,
4.023,0,23574,0,
4.024,0,22032,0,
4.025,0,20462,0,
4.026,0,18859,0,
4.027,0,17281,0,
4.028,0,15726,0,
4.029,0,14421,0,
4.03,0,13605,0,
4.031,0,13094,0,
4.032,0,13037,0,
4.033,0,13092,0,
4.034,0,12905,0,
4.035,0,12732,0,
4.036,0,12534,0,
4.037,0,12155,0,
4.038,0,11405,0,
4.039,0,10190,0,
4.04,0,8580,0,
4.041,0,6881,0,
4.042,0,5342,0,
4.043,0,3929,0,
4.044,0,2803,0,
4.045,0,2071,0,
4.046,0,1840,0,
4.047,0,2069,0,
4.048,0,2451,0,
4.049,0,2747,0,
4.05,0,2834,0,
4.051,0,2847,0,
4.052,0,2796,0,
4.053,0,2713,0,
4.054,0,2462,0,
4.055,0,1863,0,
4.056,0,1307,0,
4.057,0,610,0,
4.058,0,46,0,
4.059,0,-216,0,
4.06,8,-352,8.155,
4.061,65,-202,65.24,
4.062,220,-71,220.185,
4.063,522,128,521.92,
4.064,1019,351,1019.375,
4.065,1761,568,1761.48,
4.066,2797,628,2797.165,
4.067,4175,585,4175.36,
4.068,5945,561,5944.995,
4.069,8155,295,8155,
4.07,10854,316,10854.305,
4.071,14092,394,14091.84,
4.072,17917,204,17916.535,
4.073,22377,-17,22377.32,
4.074,27523,142,27523.125,
4.075,33403,514,33402.88,
4.076,40066,880,40065.515,
4.077,47560,1327,47559.96,
4.078,55935,2080,55935.145,
4.079,65240,3446,65240,
4.08,75523,5894,75523.455,
4.081,86834,9506,86834.44,
4.082,99222,14101,99221.885,
4.083,112735,19405,112734.72,
4.084,127422,25563,127421.875,
4.085,143332,32427,143332.28,
4.086,160515,40322,160514.865,
4.087,179019,49260,179018.56,
4.088,198892,59376,198892.295,
4.089,220185,70640,220185,
4.09,242946,83508,242945.605,
4.091,267222,97967,267222.172363737,
4.092,293024,114141,293023.734233077,
4.093,320305,132401,320305.321698397,
4.094,349018,153037,349018.004759697,
4.095,379113,175911,379112.853416976,
4.096,410541,201098,410540.937670235,
4.097,443253,228631,443253.327519474,
4.098,477201,258592,477201.092964692,
4.099,512335,291056,512335.304005891,
4.1,548607,325759,548607.030643069,
4.101,585967,362085,585967.342876226,
